Image URI,Label
gs://mri_bucket_classification/yes/y1465.jpg,yes
gs://mri_bucket_classification/yes/y1466.jpg,yes
gs://mri_bucket_classification/yes/y1467.jpg,yes
gs://mri_bucket_classification/yes/y1468.jpg,yes
gs://mri_bucket_classification/yes/y1469.jpg,yes
gs://mri_bucket_classification/yes/y147.jpg,yes
gs://mri_bucket_classification/yes/y1470.jpg,yes
gs://mri_bucket_classification/yes/y1471.jpg,yes
gs://mri_bucket_classification/yes/y1472.jpg,yes
gs://mri_bucket_classification/yes/y1473.jpg,yes
gs://mri_bucket_classification/yes/y1474.jpg,yes
gs://mri_bucket_classification/yes/y1475.jpg,yes
gs://mri_bucket_classification/yes/y1476.jpg,yes
gs://mri_bucket_classification/yes/y1477.jpg,yes
gs://mri_bucket_classification/yes/y1478.jpg,yes
gs://mri_bucket_classification/yes/y1479.jpg,yes
gs://mri_bucket_classification/yes/y148.jpg,yes
gs://mri_bucket_classification/yes/y1480.jpg,yes
gs://mri_bucket_classification/yes/y1481.jpg,yes
gs://mri_bucket_classification/yes/y1482.jpg,yes
gs://mri_bucket_classification/yes/y1483.jpg,yes
gs://mri_bucket_classification/yes/y1484.jpg,yes
gs://mri_bucket_classification/yes/y1485.jpg,yes
gs://mri_bucket_classification/yes/y1486.jpg,yes
gs://mri_bucket_classification/yes/y1487.jpg,yes
gs://mri_bucket_classification/yes/y1488.jpg,yes
gs://mri_bucket_classification/yes/y1489.jpg,yes
gs://mri_bucket_classification/yes/y149.jpg,yes
gs://mri_bucket_classification/yes/y1490.jpg,yes
gs://mri_bucket_classification/yes/y1491.jpg,yes
gs://mri_bucket_classification/yes/y1492.jpg,yes
gs://mri_bucket_classification/yes/y1493.jpg,yes
gs://mri_bucket_classification/yes/y1494.jpg,yes
gs://mri_bucket_classification/yes/y1495.jpg,yes
gs://mri_bucket_classification/yes/y1496.jpg,yes
gs://mri_bucket_classification/yes/y1497.jpg,yes
gs://mri_bucket_classification/yes/y1498.jpg,yes
gs://mri_bucket_classification/yes/y1499.jpg,yes
gs://mri_bucket_classification/yes/y15.jpg,yes
gs://mri_bucket_classification/yes/y150.jpg,yes
gs://mri_bucket_classification/yes/y151.jpg,yes
gs://mri_bucket_classification/yes/y152.jpg,yes
gs://mri_bucket_classification/yes/y153.jpg,yes
gs://mri_bucket_classification/yes/y154.jpg,yes
gs://mri_bucket_classification/yes/y155.jpg,yes
gs://mri_bucket_classification/yes/y156.jpg,yes
gs://mri_bucket_classification/yes/y157.jpg,yes
gs://mri_bucket_classification/yes/y158.jpg,yes
gs://mri_bucket_classification/yes/y159.jpg,yes
gs://mri_bucket_classification/yes/y16.jpg,yes
gs://mri_bucket_classification/yes/y160.jpg,yes
gs://mri_bucket_classification/yes/y161.jpg,yes
gs://mri_bucket_classification/yes/y162.jpg,yes
gs://mri_bucket_classification/yes/y163.jpg,yes
gs://mri_bucket_classification/yes/y164.jpg,yes
gs://mri_bucket_classification/yes/y165.jpg,yes
gs://mri_bucket_classification/yes/y166.jpg,yes
gs://mri_bucket_classification/yes/y167.jpg,yes
gs://mri_bucket_classification/yes/y168.jpg,yes
gs://mri_bucket_classification/yes/y169.jpg,yes
gs://mri_bucket_classification/yes/y17.jpg,yes
gs://mri_bucket_classification/yes/y170.jpg,yes
gs://mri_bucket_classification/yes/y171.jpg,yes
gs://mri_bucket_classification/yes/y172.jpg,yes
gs://mri_bucket_classification/yes/y173.jpg,yes
gs://mri_bucket_classification/yes/y174.jpg,yes
gs://mri_bucket_classification/yes/y175.jpg,yes
gs://mri_bucket_classification/yes/y176.jpg,yes
gs://mri_bucket_classification/yes/y177.jpg,yes
gs://mri_bucket_classification/yes/y178.jpg,yes
gs://mri_bucket_classification/yes/y179.jpg,yes
gs://mri_bucket_classification/yes/y18.jpg,yes
gs://mri_bucket_classification/yes/y180.jpg,yes
gs://mri_bucket_classification/yes/y181.jpg,yes
gs://mri_bucket_classification/yes/y182.jpg,yes
gs://mri_bucket_classification/yes/y183.jpg,yes
gs://mri_bucket_classification/yes/y184.jpg,yes
gs://mri_bucket_classification/yes/y185.jpg,yes
gs://mri_bucket_classification/yes/y186.jpg,yes
gs://mri_bucket_classification/yes/y187.jpg,yes
gs://mri_bucket_classification/yes/y188.jpg,yes
gs://mri_bucket_classification/yes/y189.jpg,yes
gs://mri_bucket_classification/yes/y19.jpg,yes
gs://mri_bucket_classification/yes/y190.jpg,yes
gs://mri_bucket_classification/yes/y191.jpg,yes
gs://mri_bucket_classification/yes/y192.jpg,yes
gs://mri_bucket_classification/yes/y193.jpg,yes
gs://mri_bucket_classification/yes/y194.jpg,yes
gs://mri_bucket_classification/yes/y195.jpg,yes
gs://mri_bucket_classification/yes/y196.jpg,yes
gs://mri_bucket_classification/yes/y197.jpg,yes
gs://mri_bucket_classification/yes/y198.jpg,yes
gs://mri_bucket_classification/yes/y199.jpg,yes
gs://mri_bucket_classification/yes/y2.jpg,yes
gs://mri_bucket_classification/yes/y20.jpg,yes
gs://mri_bucket_classification/yes/y200.jpg,yes
gs://mri_bucket_classification/yes/y201.jpg,yes
gs://mri_bucket_classification/yes/y202.jpg,yes
gs://mri_bucket_classification/yes/y203.jpg,yes
gs://mri_bucket_classification/yes/y204.jpg,yes
gs://mri_bucket_classification/yes/y205.jpg,yes
gs://mri_bucket_classification/yes/y206.jpg,yes
gs://mri_bucket_classification/yes/y207.jpg,yes
gs://mri_bucket_classification/yes/y208.jpg,yes
gs://mri_bucket_classification/yes/y209.jpg,yes
gs://mri_bucket_classification/yes/y21.jpg,yes
gs://mri_bucket_classification/yes/y210.jpg,yes
gs://mri_bucket_classification/yes/y211.jpg,yes
gs://mri_bucket_classification/yes/y212.jpg,yes
gs://mri_bucket_classification/yes/y213.jpg,yes
gs://mri_bucket_classification/yes/y214.jpg,yes
gs://mri_bucket_classification/yes/y215.jpg,yes
gs://mri_bucket_classification/yes/y216.jpg,yes
gs://mri_bucket_classification/yes/y217.jpg,yes
gs://mri_bucket_classification/yes/y218.jpg,yes
gs://mri_bucket_classification/yes/y219.jpg,yes
gs://mri_bucket_classification/yes/y22.jpg,yes
gs://mri_bucket_classification/yes/y220.jpg,yes
gs://mri_bucket_classification/yes/y221.jpg,yes
gs://mri_bucket_classification/yes/y222.jpg,yes
gs://mri_bucket_classification/yes/y223.jpg,yes
gs://mri_bucket_classification/yes/y224.jpg,yes
gs://mri_bucket_classification/yes/y225.jpg,yes
gs://mri_bucket_classification/yes/y226.jpg,yes
gs://mri_bucket_classification/yes/y227.jpg,yes
gs://mri_bucket_classification/yes/y228.jpg,yes
gs://mri_bucket_classification/yes/y229.jpg,yes
gs://mri_bucket_classification/yes/y23.jpg,yes
gs://mri_bucket_classification/yes/y230.jpg,yes
gs://mri_bucket_classification/yes/y231.jpg,yes
gs://mri_bucket_classification/yes/y232.jpg,yes
gs://mri_bucket_classification/yes/y233.jpg,yes
gs://mri_bucket_classification/yes/y234.jpg,yes
gs://mri_bucket_classification/yes/y235.jpg,yes
gs://mri_bucket_classification/yes/y236.jpg,yes
gs://mri_bucket_classification/yes/y237.jpg,yes
gs://mri_bucket_classification/yes/y238.jpg,yes
gs://mri_bucket_classification/yes/y239.jpg,yes
gs://mri_bucket_classification/yes/y24.jpg,yes
gs://mri_bucket_classification/yes/y240.jpg,yes
gs://mri_bucket_classification/yes/y241.jpg,yes
gs://mri_bucket_classification/yes/y242.jpg,yes
gs://mri_bucket_classification/yes/y243.jpg,yes
gs://mri_bucket_classification/yes/y244.jpg,yes
gs://mri_bucket_classification/yes/y245.jpg,yes
gs://mri_bucket_classification/yes/y246.jpg,yes
gs://mri_bucket_classification/yes/y247.jpg,yes
gs://mri_bucket_classification/yes/y248.jpg,yes
gs://mri_bucket_classification/yes/y249.jpg,yes
gs://mri_bucket_classification/yes/y25.jpg,yes
gs://mri_bucket_classification/yes/y250.jpg,yes
gs://mri_bucket_classification/yes/y251.jpg,yes
gs://mri_bucket_classification/yes/y252.jpg,yes
gs://mri_bucket_classification/yes/y253.jpg,yes
gs://mri_bucket_classification/yes/y254.jpg,yes
gs://mri_bucket_classification/yes/y255.jpg,yes
gs://mri_bucket_classification/yes/y256.jpg,yes
gs://mri_bucket_classification/yes/y257.jpg,yes
gs://mri_bucket_classification/yes/y258.jpg,yes
gs://mri_bucket_classification/yes/y259.jpg,yes
gs://mri_bucket_classification/yes/y26.jpg,yes
gs://mri_bucket_classification/yes/y260.jpg,yes
gs://mri_bucket_classification/yes/y261.jpg,yes
gs://mri_bucket_classification/yes/y262.jpg,yes
gs://mri_bucket_classification/yes/y263.jpg,yes
gs://mri_bucket_classification/yes/y264.jpg,yes
gs://mri_bucket_classification/yes/y265.jpg,yes
gs://mri_bucket_classification/yes/y266.jpg,yes
gs://mri_bucket_classification/yes/y267.jpg,yes
gs://mri_bucket_classification/yes/y268.jpg,yes
gs://mri_bucket_classification/yes/y269.jpg,yes
gs://mri_bucket_classification/yes/y27.jpg,yes
gs://mri_bucket_classification/yes/y270.jpg,yes
gs://mri_bucket_classification/yes/y271.jpg,yes
gs://mri_bucket_classification/yes/y272.jpg,yes
gs://mri_bucket_classification/yes/y273.jpg,yes
gs://mri_bucket_classification/yes/y274.jpg,yes
gs://mri_bucket_classification/yes/y275.jpg,yes
gs://mri_bucket_classification/yes/y276.jpg,yes
gs://mri_bucket_classification/yes/y277.jpg,yes
gs://mri_bucket_classification/yes/y278.jpg,yes
gs://mri_bucket_classification/yes/y279.jpg,yes
gs://mri_bucket_classification/yes/y28.jpg,yes
gs://mri_bucket_classification/yes/y280.jpg,yes
gs://mri_bucket_classification/yes/y281.jpg,yes
gs://mri_bucket_classification/yes/y282.jpg,yes
gs://mri_bucket_classification/yes/y283.jpg,yes
gs://mri_bucket_classification/yes/y284.jpg,yes
gs://mri_bucket_classification/yes/y285.jpg,yes
gs://mri_bucket_classification/yes/y286.jpg,yes
gs://mri_bucket_classification/yes/y287.jpg,yes
gs://mri_bucket_classification/yes/y288.jpg,yes
gs://mri_bucket_classification/yes/y289.jpg,yes
gs://mri_bucket_classification/yes/y29.jpg,yes
gs://mri_bucket_classification/yes/y290.jpg,yes
gs://mri_bucket_classification/yes/y291.jpg,yes
gs://mri_bucket_classification/yes/y292.jpg,yes
gs://mri_bucket_classification/yes/y293.jpg,yes
gs://mri_bucket_classification/yes/y294.jpg,yes
gs://mri_bucket_classification/yes/y295.jpg,yes
gs://mri_bucket_classification/yes/y296.jpg,yes
gs://mri_bucket_classification/yes/y297.jpg,yes
gs://mri_bucket_classification/yes/y298.jpg,yes
gs://mri_bucket_classification/yes/y299.jpg,yes
gs://mri_bucket_classification/yes/y3.jpg,yes
gs://mri_bucket_classification/yes/y30.jpg,yes
gs://mri_bucket_classification/yes/y300.jpg,yes
gs://mri_bucket_classification/yes/y301.jpg,yes
gs://mri_bucket_classification/yes/y302.jpg,yes
gs://mri_bucket_classification/yes/y303.jpg,yes
gs://mri_bucket_classification/yes/y304.jpg,yes
gs://mri_bucket_classification/yes/y305.jpg,yes
gs://mri_bucket_classification/yes/y306.jpg,yes
gs://mri_bucket_classification/yes/y307.jpg,yes
gs://mri_bucket_classification/yes/y308.jpg,yes
gs://mri_bucket_classification/yes/y309.jpg,yes
gs://mri_bucket_classification/yes/y31.jpg,yes
gs://mri_bucket_classification/yes/y310.jpg,yes
gs://mri_bucket_classification/yes/y311.jpg,yes
gs://mri_bucket_classification/yes/y312.jpg,yes
gs://mri_bucket_classification/yes/y313.jpg,yes
gs://mri_bucket_classification/yes/y314.jpg,yes
gs://mri_bucket_classification/yes/y315.jpg,yes
gs://mri_bucket_classification/yes/y316.jpg,yes
gs://mri_bucket_classification/yes/y317.jpg,yes
gs://mri_bucket_classification/yes/y318.jpg,yes
gs://mri_bucket_classification/yes/y319.jpg,yes
gs://mri_bucket_classification/yes/y32.jpg,yes
gs://mri_bucket_classification/yes/y320.jpg,yes
gs://mri_bucket_classification/yes/y321.jpg,yes
gs://mri_bucket_classification/yes/y322.jpg,yes
gs://mri_bucket_classification/yes/y323.jpg,yes
gs://mri_bucket_classification/yes/y324.jpg,yes
gs://mri_bucket_classification/yes/y325.jpg,yes
gs://mri_bucket_classification/yes/y326.jpg,yes
gs://mri_bucket_classification/yes/y327.jpg,yes
gs://mri_bucket_classification/yes/y328.jpg,yes
gs://mri_bucket_classification/yes/y329.jpg,yes
gs://mri_bucket_classification/yes/y33.jpg,yes
gs://mri_bucket_classification/yes/y330.jpg,yes
gs://mri_bucket_classification/yes/y331.jpg,yes
gs://mri_bucket_classification/yes/y332.jpg,yes
gs://mri_bucket_classification/yes/y333.jpg,yes
gs://mri_bucket_classification/yes/y334.jpg,yes
gs://mri_bucket_classification/yes/y335.jpg,yes
gs://mri_bucket_classification/yes/y336.jpg,yes
gs://mri_bucket_classification/yes/y337.jpg,yes
gs://mri_bucket_classification/yes/y338.jpg,yes
gs://mri_bucket_classification/yes/y339.jpg,yes
gs://mri_bucket_classification/yes/y34.jpg,yes
gs://mri_bucket_classification/yes/y340.jpg,yes
gs://mri_bucket_classification/yes/y341.jpg,yes
gs://mri_bucket_classification/yes/y342.jpg,yes
gs://mri_bucket_classification/yes/y343.jpg,yes
gs://mri_bucket_classification/yes/y344.jpg,yes
gs://mri_bucket_classification/yes/y345.jpg,yes
gs://mri_bucket_classification/yes/y346.jpg,yes
gs://mri_bucket_classification/yes/y347.jpg,yes
gs://mri_bucket_classification/yes/y348.jpg,yes
gs://mri_bucket_classification/yes/y349.jpg,yes
gs://mri_bucket_classification/yes/y35.jpg,yes
gs://mri_bucket_classification/yes/y350.jpg,yes
gs://mri_bucket_classification/yes/y351.jpg,yes
gs://mri_bucket_classification/yes/y352.jpg,yes
gs://mri_bucket_classification/yes/y353.jpg,yes
gs://mri_bucket_classification/yes/y354.jpg,yes
gs://mri_bucket_classification/yes/y355.jpg,yes
gs://mri_bucket_classification/yes/y356.jpg,yes
gs://mri_bucket_classification/yes/y357.jpg,yes
gs://mri_bucket_classification/yes/y358.jpg,yes
gs://mri_bucket_classification/yes/y359.jpg,yes
gs://mri_bucket_classification/yes/y36.jpg,yes
gs://mri_bucket_classification/yes/y360.jpg,yes
gs://mri_bucket_classification/yes/y361.jpg,yes
gs://mri_bucket_classification/yes/y362.jpg,yes
gs://mri_bucket_classification/yes/y363.jpg,yes
gs://mri_bucket_classification/yes/y364.jpg,yes
gs://mri_bucket_classification/yes/y365.jpg,yes
gs://mri_bucket_classification/yes/y366.jpg,yes
gs://mri_bucket_classification/yes/y367.jpg,yes
gs://mri_bucket_classification/yes/y368.jpg,yes
gs://mri_bucket_classification/yes/y369.jpg,yes
gs://mri_bucket_classification/yes/y37.jpg,yes
gs://mri_bucket_classification/yes/y370.jpg,yes
gs://mri_bucket_classification/yes/y371.jpg,yes
gs://mri_bucket_classification/yes/y372.jpg,yes
gs://mri_bucket_classification/yes/y373.jpg,yes
gs://mri_bucket_classification/yes/y374.jpg,yes
gs://mri_bucket_classification/yes/y375.jpg,yes
gs://mri_bucket_classification/yes/y376.jpg,yes
gs://mri_bucket_classification/yes/y377.jpg,yes
gs://mri_bucket_classification/yes/y378.jpg,yes
gs://mri_bucket_classification/yes/y379.jpg,yes
gs://mri_bucket_classification/yes/y38.jpg,yes
gs://mri_bucket_classification/yes/y380.jpg,yes
gs://mri_bucket_classification/yes/y381.jpg,yes
gs://mri_bucket_classification/yes/y382.jpg,yes
gs://mri_bucket_classification/yes/y383.jpg,yes
gs://mri_bucket_classification/yes/y384.jpg,yes
gs://mri_bucket_classification/yes/y385.jpg,yes
gs://mri_bucket_classification/yes/y386.jpg,yes
gs://mri_bucket_classification/yes/y387.jpg,yes
gs://mri_bucket_classification/yes/y388.jpg,yes
gs://mri_bucket_classification/yes/y389.jpg,yes
gs://mri_bucket_classification/yes/y39.jpg,yes
gs://mri_bucket_classification/yes/y390.jpg,yes
gs://mri_bucket_classification/yes/y391.jpg,yes
gs://mri_bucket_classification/yes/y392.jpg,yes
gs://mri_bucket_classification/yes/y393.jpg,yes
gs://mri_bucket_classification/yes/y394.jpg,yes
gs://mri_bucket_classification/yes/y395.jpg,yes
gs://mri_bucket_classification/yes/y396.jpg,yes
gs://mri_bucket_classification/yes/y397.jpg,yes
gs://mri_bucket_classification/yes/y398.jpg,yes
gs://mri_bucket_classification/yes/y399.jpg,yes
gs://mri_bucket_classification/yes/y4.jpg,yes
gs://mri_bucket_classification/yes/y40.jpg,yes
gs://mri_bucket_classification/yes/y400.jpg,yes
gs://mri_bucket_classification/yes/y401.jpg,yes
gs://mri_bucket_classification/yes/y402.jpg,yes
gs://mri_bucket_classification/yes/y403.jpg,yes
gs://mri_bucket_classification/yes/y404.jpg,yes
gs://mri_bucket_classification/yes/y405.jpg,yes
gs://mri_bucket_classification/yes/y406.jpg,yes
gs://mri_bucket_classification/yes/y407.jpg,yes
gs://mri_bucket_classification/yes/y408.jpg,yes
gs://mri_bucket_classification/yes/y409.jpg,yes
gs://mri_bucket_classification/yes/y41.jpg,yes
gs://mri_bucket_classification/yes/y410.jpg,yes
gs://mri_bucket_classification/yes/y411.jpg,yes
gs://mri_bucket_classification/yes/y412.jpg,yes
gs://mri_bucket_classification/yes/y413.jpg,yes
gs://mri_bucket_classification/yes/y414.jpg,yes
gs://mri_bucket_classification/yes/y415.jpg,yes
gs://mri_bucket_classification/yes/y416.jpg,yes
gs://mri_bucket_classification/yes/y417.jpg,yes
gs://mri_bucket_classification/yes/y418.jpg,yes
gs://mri_bucket_classification/yes/y419.jpg,yes
gs://mri_bucket_classification/yes/y42.jpg,yes
gs://mri_bucket_classification/yes/y420.jpg,yes
gs://mri_bucket_classification/yes/y421.jpg,yes
gs://mri_bucket_classification/yes/y422.jpg,yes
gs://mri_bucket_classification/yes/y423.jpg,yes
gs://mri_bucket_classification/yes/y424.jpg,yes
gs://mri_bucket_classification/yes/y425.jpg,yes
gs://mri_bucket_classification/yes/y426.jpg,yes
gs://mri_bucket_classification/yes/y427.jpg,yes
gs://mri_bucket_classification/yes/y428.jpg,yes
gs://mri_bucket_classification/yes/y429.jpg,yes
gs://mri_bucket_classification/yes/y43.jpg,yes
gs://mri_bucket_classification/yes/y430.jpg,yes
gs://mri_bucket_classification/yes/y431.jpg,yes
gs://mri_bucket_classification/yes/y432.jpg,yes
gs://mri_bucket_classification/yes/y433.jpg,yes
gs://mri_bucket_classification/yes/y434.jpg,yes
gs://mri_bucket_classification/yes/y435.jpg,yes
gs://mri_bucket_classification/yes/y436.jpg,yes
gs://mri_bucket_classification/yes/y437.jpg,yes
gs://mri_bucket_classification/yes/y438.jpg,yes
gs://mri_bucket_classification/yes/y439.jpg,yes
gs://mri_bucket_classification/yes/y44.jpg,yes
gs://mri_bucket_classification/yes/y440.jpg,yes
gs://mri_bucket_classification/yes/y441.jpg,yes
gs://mri_bucket_classification/yes/y442.jpg,yes
gs://mri_bucket_classification/yes/y443.jpg,yes
gs://mri_bucket_classification/yes/y444.jpg,yes
gs://mri_bucket_classification/yes/y445.jpg,yes
gs://mri_bucket_classification/yes/y446.jpg,yes
gs://mri_bucket_classification/yes/y447.jpg,yes
gs://mri_bucket_classification/yes/y448.jpg,yes
gs://mri_bucket_classification/yes/y449.jpg,yes
gs://mri_bucket_classification/yes/y45.jpg,yes
gs://mri_bucket_classification/yes/y450.jpg,yes
gs://mri_bucket_classification/yes/y451.jpg,yes
gs://mri_bucket_classification/yes/y452.jpg,yes
gs://mri_bucket_classification/yes/y453.jpg,yes
gs://mri_bucket_classification/yes/y454.jpg,yes
gs://mri_bucket_classification/yes/y455.jpg,yes
gs://mri_bucket_classification/yes/y456.jpg,yes
gs://mri_bucket_classification/yes/y457.jpg,yes
gs://mri_bucket_classification/yes/y458.jpg,yes
gs://mri_bucket_classification/yes/y459.jpg,yes
gs://mri_bucket_classification/yes/y46.jpg,yes
gs://mri_bucket_classification/yes/y460.jpg,yes
gs://mri_bucket_classification/yes/y461.jpg,yes
gs://mri_bucket_classification/yes/y462.jpg,yes
gs://mri_bucket_classification/yes/y463.jpg,yes
gs://mri_bucket_classification/yes/y464.jpg,yes
gs://mri_bucket_classification/yes/y465.jpg,yes
gs://mri_bucket_classification/yes/y466.jpg,yes
gs://mri_bucket_classification/yes/y467.jpg,yes
gs://mri_bucket_classification/yes/y468.jpg,yes
gs://mri_bucket_classification/yes/y469.jpg,yes
gs://mri_bucket_classification/yes/y47.jpg,yes
gs://mri_bucket_classification/yes/y470.jpg,yes
gs://mri_bucket_classification/yes/y471.jpg,yes
gs://mri_bucket_classification/yes/y472.jpg,yes
gs://mri_bucket_classification/yes/y473.jpg,yes
gs://mri_bucket_classification/yes/y474.jpg,yes
gs://mri_bucket_classification/yes/y475.jpg,yes
gs://mri_bucket_classification/yes/y476.jpg,yes
gs://mri_bucket_classification/yes/y477.jpg,yes
gs://mri_bucket_classification/yes/y478.jpg,yes
gs://mri_bucket_classification/yes/y479.jpg,yes
gs://mri_bucket_classification/yes/y48.jpg,yes
gs://mri_bucket_classification/yes/y480.jpg,yes
gs://mri_bucket_classification/yes/y481.jpg,yes
gs://mri_bucket_classification/yes/y482.jpg,yes
gs://mri_bucket_classification/yes/y483.jpg,yes
gs://mri_bucket_classification/yes/y484.jpg,yes
gs://mri_bucket_classification/yes/y485.jpg,yes
gs://mri_bucket_classification/yes/y486.jpg,yes
gs://mri_bucket_classification/yes/y487.jpg,yes
gs://mri_bucket_classification/yes/y488.jpg,yes
gs://mri_bucket_classification/yes/y489.jpg,yes
gs://mri_bucket_classification/yes/y49.jpg,yes
gs://mri_bucket_classification/yes/y490.jpg,yes
gs://mri_bucket_classification/yes/y491.jpg,yes
gs://mri_bucket_classification/yes/y492.jpg,yes
gs://mri_bucket_classification/yes/y493.jpg,yes
gs://mri_bucket_classification/yes/y494.jpg,yes
gs://mri_bucket_classification/yes/y495.jpg,yes
gs://mri_bucket_classification/yes/y496.jpg,yes
gs://mri_bucket_classification/yes/y497.jpg,yes
gs://mri_bucket_classification/yes/y498.jpg,yes
gs://mri_bucket_classification/yes/y499.jpg,yes
gs://mri_bucket_classification/yes/y5.jpg,yes
gs://mri_bucket_classification/yes/y50.jpg,yes
gs://mri_bucket_classification/yes/y500.jpg,yes
gs://mri_bucket_classification/yes/y501.jpg,yes
gs://mri_bucket_classification/yes/y502.jpg,yes
gs://mri_bucket_classification/yes/y503.jpg,yes
gs://mri_bucket_classification/yes/y504.jpg,yes
gs://mri_bucket_classification/yes/y505.jpg,yes
gs://mri_bucket_classification/yes/y506.jpg,yes
gs://mri_bucket_classification/yes/y507.jpg,yes
gs://mri_bucket_classification/yes/y508.jpg,yes
gs://mri_bucket_classification/yes/y509.jpg,yes
gs://mri_bucket_classification/yes/y51.jpg,yes
gs://mri_bucket_classification/yes/y510.jpg,yes
gs://mri_bucket_classification/yes/y511.jpg,yes
gs://mri_bucket_classification/yes/y512.jpg,yes
gs://mri_bucket_classification/yes/y513.jpg,yes
gs://mri_bucket_classification/yes/y514.jpg,yes
gs://mri_bucket_classification/yes/y515.jpg,yes
gs://mri_bucket_classification/yes/y516.jpg,yes
gs://mri_bucket_classification/yes/y517.jpg,yes
gs://mri_bucket_classification/yes/y518.jpg,yes
gs://mri_bucket_classification/yes/y519.jpg,yes
gs://mri_bucket_classification/yes/y52.jpg,yes
gs://mri_bucket_classification/yes/y520.jpg,yes
gs://mri_bucket_classification/yes/y521.jpg,yes
gs://mri_bucket_classification/yes/y522.jpg,yes
gs://mri_bucket_classification/yes/y523.jpg,yes
gs://mri_bucket_classification/yes/y524.jpg,yes
gs://mri_bucket_classification/yes/y525.jpg,yes
gs://mri_bucket_classification/yes/y526.jpg,yes
gs://mri_bucket_classification/yes/y527.jpg,yes
gs://mri_bucket_classification/yes/y528.jpg,yes
gs://mri_bucket_classification/yes/y529.jpg,yes
gs://mri_bucket_classification/yes/y53.jpg,yes
gs://mri_bucket_classification/yes/y530.jpg,yes
gs://mri_bucket_classification/yes/y531.jpg,yes
gs://mri_bucket_classification/yes/y532.jpg,yes
gs://mri_bucket_classification/yes/y533.jpg,yes
gs://mri_bucket_classification/yes/y534.jpg,yes
gs://mri_bucket_classification/yes/y535.jpg,yes
gs://mri_bucket_classification/yes/y536.jpg,yes
gs://mri_bucket_classification/yes/y537.jpg,yes
gs://mri_bucket_classification/yes/y538.jpg,yes
gs://mri_bucket_classification/yes/y539.jpg,yes
gs://mri_bucket_classification/yes/y54.jpg,yes
gs://mri_bucket_classification/yes/y540.jpg,yes
gs://mri_bucket_classification/yes/y541.jpg,yes
gs://mri_bucket_classification/yes/y542.jpg,yes
gs://mri_bucket_classification/yes/y543.jpg,yes
gs://mri_bucket_classification/yes/y544.jpg,yes
gs://mri_bucket_classification/yes/y545.jpg,yes
gs://mri_bucket_classification/yes/y546.jpg,yes
gs://mri_bucket_classification/yes/y547.jpg,yes
gs://mri_bucket_classification/yes/y548.jpg,yes
gs://mri_bucket_classification/no/No12.jpg,no
gs://mri_bucket_classification/no/No13.jpg,no
gs://mri_bucket_classification/no/No14.jpg,no
gs://mri_bucket_classification/no/No15.jpg,no
gs://mri_bucket_classification/no/No17.jpg,no
gs://mri_bucket_classification/no/No18.jpg,no
gs://mri_bucket_classification/no/No19.jpg,no
gs://mri_bucket_classification/no/no0.jpg,no
gs://mri_bucket_classification/no/no1.jpg,no
gs://mri_bucket_classification/no/no10.jpg,no
gs://mri_bucket_classification/no/no100.jpg,no
gs://mri_bucket_classification/no/no1000.jpg,no
gs://mri_bucket_classification/no/no1001.jpg,no
gs://mri_bucket_classification/no/no1002.jpg,no
gs://mri_bucket_classification/no/no1003.jpg,no
gs://mri_bucket_classification/no/no1004.jpg,no
gs://mri_bucket_classification/no/no1005.jpg,no
gs://mri_bucket_classification/no/no1006.jpg,no
gs://mri_bucket_classification/no/no1007.jpg,no
gs://mri_bucket_classification/no/no1008.jpg,no
gs://mri_bucket_classification/no/no1009.jpg,no
gs://mri_bucket_classification/no/no101.jpg,no
gs://mri_bucket_classification/no/no1010.jpg,no
gs://mri_bucket_classification/no/no1011.jpg,no
gs://mri_bucket_classification/no/no1012.jpg,no
gs://mri_bucket_classification/no/no1013.jpg,no
gs://mri_bucket_classification/no/no1014.jpg,no
gs://mri_bucket_classification/no/no1015.jpg,no
gs://mri_bucket_classification/no/no1016.jpg,no
gs://mri_bucket_classification/no/no1017.jpg,no
gs://mri_bucket_classification/no/no1018.jpg,no
gs://mri_bucket_classification/no/no1019.jpg,no
gs://mri_bucket_classification/no/no102.jpg,no
gs://mri_bucket_classification/no/no1020.jpg,no
gs://mri_bucket_classification/no/no1021.jpg,no
gs://mri_bucket_classification/no/no1022.jpg,no
gs://mri_bucket_classification/no/no1023.jpg,no
gs://mri_bucket_classification/no/no1024.jpg,no
gs://mri_bucket_classification/no/no1025.jpg,no
gs://mri_bucket_classification/no/no1026.jpg,no
gs://mri_bucket_classification/no/no1027.jpg,no
gs://mri_bucket_classification/no/no1028.jpg,no
gs://mri_bucket_classification/no/no1029.jpg,no
gs://mri_bucket_classification/no/no103.jpg,no
gs://mri_bucket_classification/no/no1030.jpg,no
gs://mri_bucket_classification/no/no1031.jpg,no
gs://mri_bucket_classification/no/no1032.jpg,no
gs://mri_bucket_classification/no/no1033.jpg,no
gs://mri_bucket_classification/no/no1034.jpg,no
gs://mri_bucket_classification/no/no1035.jpg,no
gs://mri_bucket_classification/no/no1036.jpg,no
gs://mri_bucket_classification/no/no1037.jpg,no
gs://mri_bucket_classification/no/no1038.jpg,no
gs://mri_bucket_classification/no/no1039.jpg,no
gs://mri_bucket_classification/no/no104.jpg,no
gs://mri_bucket_classification/no/no1040.jpg,no
gs://mri_bucket_classification/no/no1041.jpg,no
gs://mri_bucket_classification/no/no1042.jpg,no
